-7.79921386	0.021926736	0.0093	-9.617141028	-9.465040636	-0.05	0	-0.2022566	0.00372453	-1.15	-0.0037448
-7.792702388	0.019818832	0.009166667	-9.573258771	-9.467227967	5.28	0	-0.30772	0.006947591	0.00	-0.0039609
-7.788029644	0.018013441	0.009166667	-9.573210227	-9.456776704	2.39	1.564977167	-0.1782563	0	0.00	0.017525
-7.783734761	0.02747766	0.010766666	-9.561053272	-9.451628628	-1.43	2.655927307	0.0272524	0.002155693	0.00	0.00021464
-7.778750566	0.026400677	0.014866667	-9.543328228	-9.445450881	0.97	17.60857567	0.3695939	0	0.00	0.0060439
-7.773101881	0.033290993	0.020066667	-9.536730341	-9.447048072	-2.18	0	0.4761779	0	0.00	-0.0044171
-7.764974847	0.029901955	0.025366666	-9.477270481	-9.439528493	0.23	20.35099714	0.309243	0.008233909	0.00	0.0047003
-7.762525382	0.028810323	0.028633332	-9.474084618	-9.436139215	-0.93	1.777216975	0.4152144	0	0.00	-0.00015808
-7.757071739	0.037484277	0.033600001	-9.465668972	-9.425412766	1.45	14.89104932	0.3595029	0	0.00	0.0055631
-7.754505828	0.036086033	0.038266668	-9.450260578	-9.428776846	2.45	0	0.3087356	0	0.00	-0.0081883
-7.744108283	0.036073334	0.043933334	-9.415641156	-9.415358231	0.16	0	0.2830817	0	0.00	0.0097483
-7.74218604	0.038656143	0.047033334	-9.415222708	-9.411751244	1.00	8.876115871	0.4008342	0.017271589	0.00	-0.0043671
-7.744574607	0.032857093	0.049066668	-9.407200853	-9.41271181	0.55	0	-0.0228399	0	0.00	-0.0085692
-7.74054609	0.019300233	0.049033332	-9.403565075	-9.411283809	-1.71	0	0.1006557	0	0.00	-0.0051635
